name,level,start_point,end_point,duration_days
Trail5759,easy,1397,3337,22
Trail5760,medium,5593,13,9
Trail5761,medium,7135,4302,16
Trail5762,easy,96,9292,9
Trail5763,medium,9016,5204,7
Trail5764,easy,4379,8033,24
Trail5765,medium,8600,1655,27
Trail5766,medium,5418,7570,23
Trail5767,medium,1309,1976,22
Trail5768,easy,6794,9381,14
Trail5769,hard,131,4022,4
Trail5770,easy,837,3297,29
Trail5771,easy,4411,7796,22
Trail5772,easy,4581,390,15
Trail5773,easy,2243,2432,28
Trail5774,medium,3703,2041,7
Trail5775,hard,6649,9222,1
Trail5776,medium,8962,2784,10
Trail5777,easy,7783,897,17
Trail5778,easy,9046,1110,21
Trail5779,easy,7214,1791,22
Trail5780,medium,3051,53,21
Trail5781,medium,7638,5230,19
Trail5782,hard,4121,1692,8
Trail5783,medium,1172,3599,23
Trail5784,hard,9774,4821,8
Trail5785,medium,7819,6246,1
Trail5786,easy,4848,2401,3
Trail5787,easy,124,6669,13
Trail5788,easy,6370,9623,21
Trail5789,hard,7853,4606,11
Trail5790,hard,5847,8366,24
Trail5791,easy,4673,4961,29
Trail5792,hard,6663,3104,2
Trail5793,easy,9841,7730,27
Trail5794,easy,7104,4236,8
Trail5795,easy,2079,3639,12
Trail5796,medium,4918,6015,11
Trail5797,easy,7586,398,14
Trail5798,medium,9287,2180,15
Trail5799,medium,8880,8770,23
Trail5800,easy,8302,4047,12
Trail5801,medium,9516,8979,3
Trail5802,easy,4356,8861,16
Trail5803,hard,4801,9292,16
Trail5804,easy,7988,2806,3
Trail5805,medium,4435,2104,16
Trail5806,easy,2018,4198,21
Trail5807,hard,6715,9161,5
Trail5808,easy,5567,3089,7
Trail5809,easy,5716,6454,23
Trail5810,easy,5255,4351,16
Trail5811,hard,3985,2748,19
Trail5812,medium,7385,8870,19
Trail5813,medium,2284,1513,12
Trail5814,hard,5099,9811,21
Trail5815,easy,7785,8549,29
Trail5816,easy,5256,4481,27
Trail5817,easy,2781,7436,12
Trail5818,medium,667,4757,23
Trail5819,medium,2922,9381,14
Trail5820,medium,4103,5476,21
Trail5821,easy,5103,546,21
Trail5822,hard,7511,5237,25
Trail5823,medium,1755,5900,16
Trail5824,easy,5037,1652,23
Trail5825,hard,179,7353,24
Trail5826,easy,793,868,17
Trail5827,easy,4893,1335,25
Trail5828,hard,331,9240,7
Trail5829,medium,1665,9708,2
Trail5830,hard,5946,157,29
Trail5831,hard,4012,1528,14
Trail5832,easy,8840,971,28
Trail5833,easy,4691,3934,4
Trail5834,medium,8914,6990,19
Trail5835,easy,2124,9891,12
Trail5836,medium,1186,2268,18
Trail5837,easy,4833,9892,1
Trail5838,medium,9065,2022,7
Trail5839,easy,6391,7590,11
Trail5840,hard,6041,9048,30
Trail5841,medium,3396,7212,22
Trail5842,hard,2847,4494,22
Trail5843,hard,3167,6660,6
Trail5844,medium,2806,8189,13
Trail5845,hard,4691,8025,16
Trail5846,hard,5984,5818,14
Trail5847,medium,8823,3095,4
Trail5848,hard,1661,7092,3
Trail5849,hard,525,167,12
Trail5850,medium,7261,5284,16
Trail5851,easy,5465,7518,14
Trail5852,easy,3884,9478,25
Trail5853,hard,5912,2598,27
Trail5854,easy,9467,5154,12
Trail5855,easy,5019,637,5
Trail5856,easy,2601,9352,22
Trail5857,hard,9070,9426,22
Trail5858,hard,1683,2295,17
Trail5859,medium,7902,334,10
Trail5860,medium,4764,376,1
Trail5861,hard,6743,9466,3
Trail5862,medium,8487,5572,11
Trail5863,hard,6319,4249,20
Trail5864,hard,6025,7512,14
Trail5865,hard,2207,8341,17
Trail5866,easy,1858,9632,21
Trail5867,hard,3124,3322,12
Trail5868,easy,6810,324,10
Trail5869,easy,9198,837,24
Trail5870,hard,9013,4475,4
Trail5871,hard,1025,8668,25
Trail5872,medium,8524,8326,21
Trail5873,hard,2752,9154,2
Trail5874,easy,1693,4835,4
Trail5875,easy,8692,6619,22
Trail5876,easy,8034,4038,21
Trail5877,hard,3939,9466,23
Trail5878,hard,3888,3980,14
Trail5879,hard,5708,6670,15
Trail5880,hard,4617,4433,16
Trail5881,hard,5443,5716,7
Trail5882,medium,3766,2814,20
Trail5883,hard,7989,6982,27
Trail5884,medium,1766,5050,11
Trail5885,easy,8953,1573,9
Trail5886,medium,8817,7024,5
Trail5887,medium,113,5182,13
Trail5888,medium,3160,7817,16
Trail5889,hard,8750,8162,21
Trail5890,medium,4757,4081,13
Trail5891,medium,7821,9916,3
Trail5892,hard,7980,9085,29
Trail5893,hard,9665,6413,7
Trail5894,medium,9386,2284,26
Trail5895,easy,4907,7268,18
Trail5896,medium,132,9656,12
Trail5897,easy,188,8088,28
Trail5898,easy,3813,6189,13
Trail5899,medium,1002,6537,27
Trail5900,hard,725,4584,25
Trail5901,medium,4831,3778,28
Trail5902,medium,4925,9162,22
Trail5903,hard,8435,8568,5
Trail5904,easy,397,1353,9
Trail5905,medium,9764,938,29
Trail5906,medium,1990,7136,30
Trail5907,hard,8706,4299,4
Trail5908,easy,160,1340,16
Trail5909,easy,4515,9336,22
Trail5910,hard,9514,3081,29
Trail5911,hard,8929,9832,17
Trail5912,medium,6417,6035,8
Trail5913,medium,9666,3747,5
Trail5914,easy,8438,6083,10
Trail5915,hard,2299,178,28
Trail5916,medium,9141,6125,5
Trail5917,medium,2103,3120,21
Trail5918,hard,2228,727,3
Trail5919,medium,6687,3297,10
Trail5920,hard,8299,3179,21
Trail5921,hard,8711,9840,18
Trail5922,medium,7919,398,10
Trail5923,medium,7576,8016,11
Trail5924,medium,2470,6884,25
Trail5925,medium,2490,1047,21
Trail5926,hard,4900,2521,23
Trail5927,medium,1052,8867,9
Trail5928,easy,5848,6070,30
Trail5929,medium,9590,5080,25
Trail5930,medium,7940,8059,3
Trail5931,easy,9329,7180,21
Trail5932,medium,514,408,27
Trail5933,hard,3091,431,13
Trail5934,medium,3876,1704,24
Trail5935,easy,8125,1324,6
Trail5936,easy,52,4334,27
Trail5937,easy,8941,5476,18
Trail5938,medium,3914,2188,12
Trail5939,easy,2928,2355,21
Trail5940,hard,9582,2774,17
Trail5941,easy,2397,3390,23
Trail5942,medium,4653,9052,12
Trail5943,easy,8628,690,16
Trail5944,hard,3986,9371,25
Trail5945,hard,2802,3202,17
Trail5946,medium,6267,2142,22
Trail5947,medium,9900,8618,9
Trail5948,hard,3414,1260,10
Trail5949,hard,6737,5075,15
Trail5950,medium,9493,6473,20
Trail5951,medium,2415,344,30
Trail5952,easy,4829,2818,15
Trail5953,hard,6149,4015,14
Trail5954,easy,1650,1098,12
Trail5955,hard,2670,946,8
Trail5956,hard,5193,1246,15
Trail5957,easy,6156,6811,6
Trail5958,hard,7868,428,15
Trail5959,hard,5863,6951,15
Trail5960,medium,5235,6594,21
Trail5961,medium,4926,475,10
Trail5962,medium,4482,6245,5
Trail5963,medium,6679,3205,6
Trail5964,medium,7027,1919,20
Trail5965,easy,2488,7883,24
Trail5966,easy,6007,7015,21
Trail5967,easy,9888,3621,11
Trail5968,easy,9027,764,3
Trail5969,medium,6966,9122,11
Trail5970,hard,7501,1709,8
Trail5971,medium,7555,6871,12
Trail5972,medium,1345,4667,1
Trail5973,hard,8260,9500,30
Trail5974,hard,8203,8826,30
Trail5975,medium,2137,642,5
Trail5976,medium,188,4114,15
Trail5977,hard,1268,4838,25
Trail5978,medium,9636,1067,11
Trail5979,hard,9345,577,2
Trail5980,hard,4752,6348,27
Trail5981,hard,6230,4639,30
Trail5982,hard,5894,579,6
Trail5983,hard,6515,1959,22
Trail5984,easy,1325,5302,2
Trail5985,hard,3741,3274,5
Trail5986,hard,208,2571,29
Trail5987,easy,4528,7130,21
Trail5988,easy,83,6713,21
Trail5989,easy,1457,4264,2
Trail5990,easy,4897,4599,21
Trail5991,hard,9244,1988,2
Trail5992,hard,1368,7716,3
Trail5993,easy,4511,3331,4
Trail5994,easy,9582,8738,9
Trail5995,medium,1469,2456,7
Trail5996,medium,7509,8036,16
Trail5997,hard,5714,6668,23
Trail5998,medium,2524,6308,25
Trail5999,hard,2949,3165,14
Trail6000,easy,3344,4480,22
Trail6001,medium,980,6182,6
Trail6002,hard,2742,4148,14
Trail6003,medium,4270,104,2
Trail6004,medium,4923,4600,3
Trail6005,medium,2088,5921,25
Trail6006,easy,1300,3055,3
Trail6007,hard,7959,9514,29
Trail6008,medium,8507,4712,29
Trail6009,hard,331,530,4
Trail6010,medium,592,2852,21
Trail6011,easy,9335,988,22
Trail6012,easy,775,9934,23
Trail6013,hard,460,5271,4
Trail6014,medium,8341,5242,16
Trail6015,hard,8101,8436,5
Trail6016,easy,899,5474,30
Trail6017,hard,4763,6045,3
Trail6018,hard,6978,2641,15
Trail6019,medium,5554,61,14
Trail6020,easy,4756,3109,3
Trail6021,medium,9852,9240,29
Trail6022,easy,3181,9272,25
Trail6023,medium,7494,515,17
Trail6024,medium,854,4130,30
Trail6025,medium,2179,7589,21
Trail6026,hard,3917,1191,9
Trail6027,easy,918,2637,11
Trail6028,hard,7736,1629,5
Trail6029,easy,1585,1732,1
Trail6030,easy,9440,216,29
Trail6031,easy,2656,2146,14
Trail6032,hard,4555,4789,4
Trail6033,easy,3890,7066,17
Trail6034,medium,7124,7200,2
Trail6035,easy,4799,7705,18
Trail6036,hard,3520,6020,5
Trail6037,easy,737,6470,26
Trail6038,easy,2398,7572,22
Trail6039,medium,2100,6060,17
Trail6040,hard,4169,8345,13
Trail6041,hard,7120,9473,28
Trail6042,easy,3145,4853,25
Trail6043,hard,1686,2863,1
Trail6044,medium,7729,9568,2
Trail6045,easy,411,4535,30
Trail6046,easy,6272,3524,22
Trail6047,hard,986,9593,9
Trail6048,hard,9535,3389,9
Trail6049,hard,4896,5085,16
Trail6050,hard,3069,3792,5
Trail6051,hard,1438,8947,18
Trail6052,medium,7428,6308,25
Trail6053,hard,6019,5519,30
Trail6054,easy,8224,7945,20
Trail6055,easy,9395,8828,4
Trail6056,medium,9510,838,7
Trail6057,hard,7995,4037,28
Trail6058,medium,4222,3651,9
Trail6059,medium,3961,1650,30
Trail6060,easy,7397,2441,3
Trail6061,easy,7701,6808,25
Trail6062,hard,9212,2590,22
Trail6063,medium,4352,7104,5
Trail6064,hard,8839,3955,8
Trail6065,easy,1090,762,11
Trail6066,medium,9970,1014,7
Trail6067,medium,3044,1301,1
Trail6068,hard,6354,9981,29
Trail6069,medium,8905,890,4
Trail6070,medium,7412,6742,19
Trail6071,medium,9295,4274,18
Trail6072,medium,2493,6231,1
Trail6073,easy,3473,3504,26
Trail6074,medium,12,7160,11
Trail6075,easy,5610,5,10
Trail6076,hard,9905,279,24
Trail6077,hard,1706,9111,6
Trail6078,medium,6061,198,10
Trail6079,hard,3401,4818,8
Trail6080,medium,6072,9032,5
Trail6081,easy,5671,9698,25
Trail6082,hard,4620,7494,9
Trail6083,easy,9012,3074,29
Trail6084,easy,4451,1035,1
Trail6085,hard,2115,4657,29
Trail6086,easy,6463,8679,5
Trail6087,medium,9225,387,4
Trail6088,easy,2791,4926,6
Trail6089,easy,4633,3835,12
Trail6090,hard,9176,5093,2
Trail6091,easy,9594,1308,8
Trail6092,easy,2313,9071,19
Trail6093,hard,4440,3523,18
Trail6094,medium,5932,4792,3
Trail6095,medium,644,1014,13
Trail6096,hard,4042,2622,24
Trail6097,medium,5417,8710,18
Trail6098,hard,2642,5673,4
Trail6099,easy,4329,5938,18
Trail6100,hard,2528,2973,21
Trail6101,easy,4562,2474,20
Trail6102,medium,6303,9226,12
Trail6103,easy,8797,2503,10
Trail6104,hard,1160,6494,8
Trail6105,medium,2861,2680,6
Trail6106,easy,2110,7525,29
Trail6107,medium,3878,6872,8
Trail6108,medium,2627,8208,6
Trail6109,easy,5976,3353,18
Trail6110,hard,9566,9357,21
Trail6111,easy,9518,9132,15
Trail6112,easy,8994,5975,17
Trail6113,medium,229,4656,7
Trail6114,hard,4894,7579,24
Trail6115,easy,5809,468,7
Trail6116,easy,797,1325,23
Trail6117,hard,5131,1723,14
Trail6118,hard,8119,1658,9
Trail6119,easy,5925,6056,14
Trail6120,medium,3526,4952,30
Trail6121,easy,1172,5004,12
Trail6122,hard,2034,7350,21
Trail6123,hard,5843,4703,27
Trail6124,easy,4235,9233,29
Trail6125,hard,1938,5371,5
Trail6126,hard,6567,2564,11
Trail6127,easy,5897,5686,21
Trail6128,easy,519,1847,11
Trail6129,medium,9831,284,17
Trail6130,hard,8407,2341,16
Trail6131,easy,1746,5732,28
Trail6132,medium,4315,5774,13
Trail6133,medium,7116,8304,10
Trail6134,easy,3833,2253,19
Trail6135,easy,2825,8115,22
Trail6136,hard,1868,4494,28
Trail6137,medium,4269,7492,16
Trail6138,hard,5819,350,15
Trail6139,easy,5955,6748,27
Trail6140,medium,3069,109,5
Trail6141,medium,848,718,18
Trail6142,easy,2012,4837,12
Trail6143,hard,5687,8032,21
Trail6144,medium,1641,4534,27
Trail6145,easy,7310,6716,29
Trail6146,medium,7232,8378,30
Trail6147,easy,523,2724,16
Trail6148,easy,2090,2387,28
Trail6149,easy,3194,8818,2
Trail6150,hard,7742,6200,12
Trail6151,easy,8284,2854,22
Trail6152,easy,5841,4689,13
Trail6153,easy,4814,3569,12
Trail6154,easy,9432,9730,14
Trail6155,medium,2197,1571,19
Trail6156,easy,444,7776,18
Trail6157,hard,3935,719,4
Trail6158,hard,4800,8378,21
Trail6159,easy,9626,7549,19
Trail6160,medium,8787,3873,15
Trail6161,easy,1916,1769,21
Trail6162,easy,5177,3007,10
Trail6163,medium,2648,5726,14
Trail6164,easy,4387,537,3
Trail6165,medium,9605,3353,30
Trail6166,easy,4616,9776,9
Trail6167,easy,2617,9196,3
Trail6168,easy,5967,9810,18
Trail6169,easy,7735,5629,7
Trail6170,easy,4365,8975,30
Trail6171,medium,1817,9354,2
Trail6172,hard,558,7556,26
Trail6173,hard,9979,5216,15
Trail6174,medium,6610,4362,4
Trail6175,hard,4549,7870,2
Trail6176,hard,7653,3545,22
Trail6177,hard,7840,689,4
Trail6178,medium,5926,8735,25
Trail6179,hard,4472,3255,24
Trail6180,easy,9156,3778,3
Trail6181,easy,6900,9849,27
Trail6182,hard,9687,4108,11
Trail6183,easy,3802,9495,29
Trail6184,easy,7180,6746,12
Trail6185,hard,6203,7471,24
Trail6186,easy,2054,2364,9
Trail6187,easy,2927,2657,10
Trail6188,medium,5678,2721,17
Trail6189,hard,3209,6558,2
Trail6190,medium,6711,4450,20
Trail6191,medium,8006,4229,29
Trail6192,hard,3204,388,6
Trail6193,easy,9881,5681,25
Trail6194,medium,845,6584,9
Trail6195,medium,3287,3723,3
Trail6196,easy,261,4643,26
Trail6197,medium,7675,4870,3
Trail6198,medium,3428,8127,10
Trail6199,hard,3207,4968,20
Trail6200,hard,1688,7558,16
Trail6201,medium,3906,8741,3
Trail6202,medium,1193,211,17
Trail6203,easy,1734,4361,22
Trail6204,easy,9129,2323,4
Trail6205,medium,1708,2186,19
Trail6206,hard,4347,3617,11
Trail6207,easy,7481,3182,11
Trail6208,hard,2770,6101,1
Trail6209,hard,5638,3042,6
Trail6210,easy,6552,8408,18
Trail6211,hard,541,7481,29
Trail6212,easy,571,3951,11
Trail6213,easy,2556,157,24
Trail6214,hard,5087,8555,24
Trail6215,hard,349,346,30
Trail6216,medium,2886,1301,28
Trail6217,easy,3765,5559,10
Trail6218,medium,8817,4146,14
Trail6219,easy,2367,792,22
Trail6220,medium,2351,1767,19
Trail6221,hard,1898,8038,28
Trail6222,medium,2356,5361,27
Trail6223,easy,1626,8287,11
Trail6224,easy,9256,2883,13
Trail6225,medium,7469,8355,25
Trail6226,medium,3101,3290,12
Trail6227,easy,4487,24,30
Trail6228,medium,3282,9472,11
Trail6229,medium,9818,2868,9
Trail6230,easy,6459,3847,23
Trail6231,easy,4323,1824,15
Trail6232,hard,6638,601,14
Trail6233,easy,4516,4505,25
Trail6234,medium,55,6582,6
Trail6235,hard,4586,1357,13
Trail6236,medium,4187,6621,30
Trail6237,hard,8505,2951,10
Trail6238,hard,7417,1712,5
Trail6239,hard,1248,3127,29
Trail6240,hard,1542,6005,17
Trail6241,easy,1060,1636,7
Trail6242,easy,469,7469,10
Trail6243,medium,4810,7079,9
Trail6244,easy,8300,1771,7
Trail6245,medium,2821,8076,17
Trail6246,medium,7317,2270,8
Trail6247,medium,3128,7810,13
Trail6248,hard,4345,588,16
Trail6249,medium,4346,3925,14
Trail6250,easy,4302,6915,6
Trail6251,easy,496,3058,19
Trail6252,easy,7456,8393,18
Trail6253,easy,6314,5955,12
Trail6254,hard,5485,3540,7
Trail6255,medium,3045,5874,29
Trail6256,hard,2492,4430,24
Trail6257,easy,9564,6566,10
Trail6258,easy,366,3375,27
Trail6259,easy,5385,8616,1
Trail6260,hard,6068,6232,2
Trail6261,hard,6931,3896,14
Trail6262,easy,8894,5830,23
Trail6263,hard,5786,7757,1
Trail6264,medium,6401,9001,9
Trail6265,easy,4994,621,16
Trail6266,medium,1522,8844,6
Trail6267,medium,4742,8980,28
Trail6268,hard,745,586,7
Trail6269,easy,2022,8171,9
Trail6270,easy,8196,2679,26
Trail6271,medium,5156,7101,19
Trail6272,easy,3592,1376,22
Trail6273,medium,3005,5390,7
Trail6274,easy,6121,6326,14
Trail6275,hard,8617,5056,17
Trail6276,medium,7073,5916,12
Trail6277,hard,9479,7261,4
Trail6278,medium,4985,9772,16
Trail6279,medium,9779,1121,8
Trail6280,medium,318,9853,9
Trail6281,medium,4041,8343,14
Trail6282,hard,4194,1616,2
Trail6283,easy,3016,5148,16
Trail6284,easy,3176,2677,24
Trail6285,hard,8109,816,14
Trail6286,easy,1184,1459,26
Trail6287,hard,207,3307,6
Trail6288,easy,1660,3595,5
Trail6289,medium,3384,480,14
Trail6290,medium,8010,3964,12
Trail6291,hard,6150,9936,15
Trail6292,medium,1728,2869,13
Trail6293,easy,6069,7797,18
Trail6294,medium,3855,6270,5
Trail6295,hard,7846,9672,18
Trail6296,easy,5388,3153,9
Trail6297,hard,9369,9601,9
Trail6298,easy,6148,7078,4
Trail6299,hard,7625,4548,20
Trail6300,hard,7828,9094,7
Trail6301,medium,5304,8475,15
Trail6302,easy,7790,9127,16
Trail6303,medium,3627,5366,3
Trail6304,hard,5382,4576,4
Trail6305,medium,4489,9497,7
Trail6306,hard,9670,2537,16
Trail6307,easy,5227,1959,2
Trail6308,hard,1497,1210,8
Trail6309,hard,5601,3588,22
Trail6310,easy,7896,4663,22
Trail6311,hard,5184,2445,16
Trail6312,medium,5360,5359,23
Trail6313,medium,2102,1301,19
Trail6314,hard,865,2112,8
Trail6315,medium,6505,8299,20
Trail6316,medium,4078,1633,19
Trail6317,easy,4399,3170,8
Trail6318,medium,1611,838,28
Trail6319,hard,9817,6215,16
Trail6320,medium,8145,801,19
Trail6321,medium,162,6024,23
Trail6322,medium,6703,4784,28
Trail6323,medium,2887,2692,17
Trail6324,hard,4357,9248,8
Trail6325,easy,5307,4455,30
Trail6326,hard,366,3575,23
Trail6327,medium,8001,6065,8
Trail6328,medium,6461,2011,1
Trail6329,easy,3685,2561,6
Trail6330,hard,4154,7846,12
Trail6331,medium,2912,4579,25
Trail6332,hard,23,1153,7
Trail6333,medium,1937,3204,20
Trail6334,easy,795,9859,26
Trail6335,easy,755,2109,8
Trail6336,medium,8962,1522,25
Trail6337,easy,1488,4210,6
Trail6338,hard,2429,5962,23
Trail6339,medium,1622,9169,29
Trail6340,hard,8158,4163,14
Trail6341,hard,9805,80,16
Trail6342,medium,1659,2715,30
Trail6343,hard,922,5683,2
Trail6344,medium,5818,9755,18
Trail6345,medium,6180,6031,12
Trail6346,medium,7301,4520,15
Trail6347,medium,1053,5489,1
Trail6348,easy,7200,3180,9
Trail6349,easy,8879,1450,21
Trail6350,medium,729,3126,24
Trail6351,easy,932,2883,24
Trail6352,hard,7800,9632,7
Trail6353,hard,8835,1005,27
Trail6354,medium,1999,9461,19
Trail6355,medium,5805,2550,13
Trail6356,hard,8902,1217,12
Trail6357,hard,9611,9701,10
Trail6358,hard,3473,187,18
Trail6359,medium,9720,1593,20
Trail6360,hard,4661,6605,18
Trail6361,hard,7444,586,9
Trail6362,easy,4958,6571,3
Trail6363,hard,8397,1895,14
Trail6364,easy,7755,7605,1
Trail6365,hard,5951,7474,2
Trail6366,hard,1902,9605,12
Trail6367,medium,4084,5254,22
Trail6368,easy,6502,6012,25
Trail6369,hard,7867,9909,13
Trail6370,medium,936,175,17
Trail6371,easy,3951,8924,29
Trail6372,medium,6133,2560,19
Trail6373,medium,5234,6155,16
Trail6374,medium,9936,9847,21
Trail6375,medium,470,2769,13
Trail6376,hard,5580,8059,13
Trail6377,easy,8291,3292,18
Trail6378,medium,1202,4267,24
Trail6379,hard,2067,1983,9
Trail6380,easy,6195,648,4
Trail6381,easy,479,7434,5
Trail6382,easy,6767,7428,20
Trail6383,easy,8121,8207,22
Trail6384,medium,6505,6308,18
Trail6385,hard,6423,3198,5
Trail6386,hard,2718,1328,24
Trail6387,medium,5258,8103,10
Trail6388,medium,9197,54,24
Trail6389,hard,9352,7496,6
Trail6390,easy,681,6229,12
Trail6391,easy,6208,3817,11
Trail6392,hard,5544,1531,7
Trail6393,easy,5870,3116,4
Trail6394,easy,7871,8295,24
Trail6395,medium,4272,747,23
Trail6396,easy,9538,6173,19
Trail6397,hard,7371,6345,22
Trail6398,hard,9390,4865,17
Trail6399,medium,2213,4316,18
Trail6400,medium,4302,4273,28
Trail6401,hard,4706,768,23
Trail6402,easy,2779,9840,4
Trail6403,easy,1054,2259,5
Trail6404,medium,864,7267,16
Trail6405,medium,5067,9407,2
Trail6406,medium,4322,8778,11
Trail6407,medium,5851,8469,12
Trail6408,hard,7998,9195,24
Trail6409,hard,9756,8837,26
Trail6410,hard,9125,1832,30
Trail6411,hard,6008,8504,4
Trail6412,easy,8065,1415,27
Trail6413,hard,726,6358,16
Trail6414,easy,7368,9646,9
Trail6415,easy,2666,4579,27
Trail6416,easy,7417,2566,12
Trail6417,hard,3662,8333,13
Trail6418,hard,4957,8412,13
Trail6419,easy,9537,5877,20
Trail6420,medium,1661,243,18
Trail6421,easy,7645,9913,25
Trail6422,easy,7044,1626,15
Trail6423,easy,9683,6392,5
Trail6424,easy,4046,1345,16
Trail6425,medium,9356,6680,29
Trail6426,hard,5553,2651,29
Trail6427,hard,6617,9942,26
Trail6428,easy,4994,7340,8
Trail6429,easy,1673,4023,26
Trail6430,medium,2490,4719,22
Trail6431,easy,7663,8004,19
Trail6432,medium,5369,4403,15
Trail6433,medium,9367,9386,17
Trail6434,medium,1290,6861,9
Trail6435,easy,6755,1846,30
Trail6436,hard,4497,1218,27
Trail6437,hard,1319,2814,20
Trail6438,medium,2450,5695,28
Trail6439,medium,9487,8397,15
Trail6440,easy,3399,3148,8
Trail6441,medium,8151,8807,7
Trail6442,easy,8907,5238,23
Trail6443,medium,3693,377,7
Trail6444,hard,3787,2056,7
Trail6445,medium,2883,281,1
Trail6446,hard,2143,9653,4
Trail6447,hard,1092,1093,27
Trail6448,easy,4319,43,27
Trail6449,hard,7463,1399,19
Trail6450,easy,6659,701,21
Trail6451,medium,7844,7304,5
Trail6452,easy,3526,9035,22
Trail6453,easy,4472,7777,10
Trail6454,easy,7117,2322,27
Trail6455,medium,7075,3291,8
Trail6456,easy,4517,3409,6
Trail6457,easy,4809,7363,12
Trail6458,hard,3005,7905,30
Trail6459,hard,4601,7587,27
Trail6460,easy,1879,4529,21
Trail6461,hard,7316,4366,20
Trail6462,easy,6419,668,21
Trail6463,hard,2062,8162,8
Trail6464,hard,3026,6880,5
Trail6465,easy,1409,1150,12
Trail6466,easy,342,6477,2
Trail6467,medium,8088,6545,28
Trail6468,medium,8244,9511,8
Trail6469,hard,6530,1066,18
Trail6470,easy,7623,6257,19
